,date,Ticker,COMPANY,GICS Sector,SDG_1,SDG_2,SDG_3,SDG_4,SDG_5,SDG_6,SDG_7,SDG_8,SDG_9,SDG_10,SDG_11,SDG_12,SDG_13,SDG_14,SDG_15,SDG_16,SDG_17,SDG_Mean,MA_7day_1,MA_7day_2,MA_7day_3,MA_7day_4,MA_7day_5,MA_7day_6,MA_7day_7,MA_7day_8,MA_7day_9,MA_7day_10,MA_7day_11,MA_7day_12,MA_7day_13,MA_7day_14,MA_7day_15,MA_7day_16,MA_7day_17,MA_7day_Mean,MA_60day_1,MA_60day_2,MA_60day_3,MA_60day_4,MA_60day_5,MA_60day_6,MA_60day_7,MA_60day_8,MA_60day_9,MA_60day_10,MA_60day_11,MA_60day_12,MA_60day_13,MA_60day_14,MA_60day_15,MA_60day_16,MA_60day_17,MA_60day_Mean,SDG_1_std,SDG_2_std,SDG_3_std,SDG_4_std,SDG_5_std,SDG_6_std,SDG_7_std,SDG_8_std,SDG_9_std,SDG_10_std,SDG_11_std,SDG_12_std,SDG_13_std,SDG_14_std,SDG_15_std,SDG_16_std,SDG_17_std,SDG_std_Mean,SDG_1_count,SDG_2_count,SDG_3_count,SDG_4_count,SDG_5_count,SDG_6_count,SDG_7_count,SDG_8_count,SDG_9_count,SDG_10_count,SDG_11_count,SDG_12_count,SDG_13_count,SDG_14_count,SDG_15_count,SDG_16_count,SDG_17_count,SDG_count_Mean
1154,2019-10-01,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,1.63487738419619,,,,,1.63487738419619,,1.63487738419619,1.63487738419619,,,,,,,1.63487738419619,-1.814977405900084,-2.4975347596803226,0.2655815085565779,-0.03433745074872594,,,0.35512001041485625,0.39352969948110633,0.0401111670920759,0.040290868182887435,0.23857528176667356,0.30039350103203877,0.2561190674271593,0.3724132462478401,0.26166583937478727,0.272200245315999,,-0.11871859030128794,,,0.11517329750224241,,,,0.3456716249341465,0.4319483292210104,0.13599036487856958,0.02931672346287648,0.19858252479098337,-0.09722832418492829,,,,0.11848692502919884,,0.16871036945635323,,,2.0,,,,,2.0,,2.0,2.0,,,,,,,2.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,1.0
1155,2019-10-02,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.2655815085565779,-0.03433745074872594,,,0.35512001041485625,0.39352969948110633,0.0401111670920759,0.040290868182887435,0.23857528176667356,0.30039350103203877,0.2561190674271593,0.3724132462478401,0.26166583937478727,0.272200245315999,,-0.11871859030128794,,,0.11517329750224241,,,,0.3456716249341465,0.4319483292210104,0.13599036487856958,0.02931672346287648,0.19858252479098337,-0.09722832418492829,,,,0.11848692502919884,,0.16871036945635323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,2019-10-03,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,0.7575757575757579,,,,,0.7575757575757579,,,0.7575757575757579,0.7575757575757579,,0.7575757575757579,,,,0.7575757575757579,-1.814977405900084,-2.4975347596803226,0.26035246330028444,-0.03433745074872594,,,0.35512001041485625,0.3823066035494581,0.0401111670920759,0.040290868182887435,0.2457828843995502,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.272200245315999,,-0.12595445111142486,,,0.11969454684366283,,,,0.3456716249341465,0.4304612939615539,0.13599036487856958,0.02931672346287648,0.20099892721057425,-0.07149113137416671,,,,0.11848692502919884,,0.1733444797138795,,,2.0,,,,,2.0,,,2.0,2.0,,2.0,,,,2.0,,,1.0,,,,,1.0,,,1.0,1.0,,1.0,,,,1.0
1157,2019-10-04,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,0.9009009009009008,,,,,,,,,,0.9009009009009008,-1.814977405900084,-2.4975347596803226,0.26035246330028444,-0.03433745074872594,,,0.35512001041485625,0.36725482017053174,0.0401111670920759,0.040290868182887435,0.2457828843995502,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.272200245315999,,-0.1271668389486913,,,0.11969454684366283,,,,0.3456716249341465,0.4340356488722017,0.13599036487856958,0.02931672346287648,0.20099892721057425,-0.07149113137416671,,,,0.11848692502919884,,0.17376879712195398,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0
1158,2019-10-05,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.26035246330028444,-0.03433745074872594,,,0.35512001041485625,0.36725482017053174,0.0401111670920759,0.040290868182887435,0.2457828843995502,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.272200245315999,,-0.1271668389486913,,,0.11969454684366283,,,,0.3456716249341465,0.4340356488722017,0.13599036487856958,0.02931672346287648,0.20099892721057425,-0.07149113137416671,,,,0.11848692502919884,,0.17376879712195398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,2019-10-06,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.26035246330028444,-0.03433745074872594,,,0.35512001041485625,0.36725482017053174,0.0401111670920759,0.040290868182887435,0.2457828843995502,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.272200245315999,,-0.1271668389486913,,,0.11969454684366283,,,,0.3456716249341465,0.4340356488722017,0.13599036487856958,0.02931672346287648,0.20099892721057425,-0.07149113137416671,,,,0.11848692502919884,,0.17376879712195398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,2019-10-07,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.26035246330028444,-0.03433745074872594,,,0.35512001041485625,0.36725482017053174,0.0401111670920759,0.040290868182887435,0.2457828843995502,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.272200245315999,,-0.1271668389486913,,,0.11969454684366283,,,,0.3456716249341465,0.4340356488722017,0.13599036487856958,0.02931672346287648,0.20099892721057425,-0.07149113137416671,,,,0.11848692502919884,,0.17376879712195398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,2019-10-08,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.26035246330028444,-0.03433745074872594,,,0.35512001041485625,0.36725482017053174,0.0401111670920759,0.040290868182887435,0.2457828843995502,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.272200245315999,,-0.1271668389486913,,,0.11969454684366283,,,,0.3456716249341465,0.4340356488722017,0.13599036487856958,0.02931672346287648,0.20099892721057425,-0.07149113137416671,,,,0.11848692502919884,,0.17376879712195398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,2019-10-09,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.26035246330028444,-0.03433745074872594,,,0.35512001041485625,0.36725482017053174,0.0401111670920759,0.040290868182887435,0.2457828843995502,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.272200245315999,,-0.1271668389486913,,,0.11969454684366283,,,,0.3456716249341465,0.4340356488722017,0.13599036487856958,0.02931672346287648,0.20099892721057425,-0.07149113137416671,,,,0.11848692502919884,,0.17376879712195398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,2019-10-10,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.26035246330028444,-0.03433745074872594,,,0.35512001041485625,0.36725482017053174,0.0401111670920759,0.040290868182887435,0.2457828843995502,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.272200245315999,,-0.1271668389486913,,,0.11969454684366283,,,,0.3456716249341465,0.4340356488722017,0.13599036487856958,0.02931672346287648,0.20099892721057425,-0.07149113137416671,,,,0.11848692502919884,,0.17376879712195398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,2019-10-11,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.26035246330028444,-0.03433745074872594,,,0.35512001041485625,0.36725482017053174,0.0401111670920759,0.040290868182887435,0.2457828843995502,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.272200245315999,,-0.1271668389486913,,,0.11969454684366283,,,,0.3456716249341465,0.4340356488722017,0.13599036487856958,0.02931672346287648,0.20099892721057425,-0.07149113137416671,,,,0.11848692502919884,,0.17376879712195398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,2019-10-12,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.26035246330028444,-0.03433745074872594,,,0.35512001041485625,0.36725482017053174,0.0401111670920759,0.040290868182887435,0.2457828843995502,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.272200245315999,,-0.1271668389486913,,,0.11969454684366283,,,,0.3456716249341465,0.4340356488722017,0.13599036487856958,0.02931672346287648,0.20099892721057425,-0.07149113137416671,,,,0.11848692502919884,,0.17376879712195398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,2019-10-13,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.26035246330028444,-0.03433745074872594,,,0.35512001041485625,0.36725482017053174,0.0401111670920759,0.040290868182887435,0.2457828843995502,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.272200245315999,,-0.1271668389486913,,,0.11969454684366283,,,,0.3456716249341465,0.4340356488722017,0.13599036487856958,0.02931672346287648,0.20099892721057425,-0.07149113137416671,,,,0.11848692502919884,,0.17376879712195398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,2019-10-14,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.26035246330028444,-0.03433745074872594,,,0.35512001041485625,0.36725482017053174,0.0401111670920759,0.040290868182887435,0.2457828843995502,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.272200245315999,,-0.1271668389486913,,,0.11969454684366283,,,,0.3456716249341465,0.4340356488722017,0.13599036487856958,0.02931672346287648,0.20099892721057425,-0.07149113137416671,,,,0.11848692502919884,,0.17376879712195398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,2019-10-15,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.26035246330028444,-0.03433745074872594,,,0.35512001041485625,0.36725482017053174,0.0401111670920759,0.040290868182887435,0.2457828843995502,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.272200245315999,,-0.1271668389486913,,,0.11969454684366283,,,,0.3456716249341465,0.4340356488722017,0.13599036487856958,0.02931672346287648,0.20099892721057425,-0.07149113137416671,,,,0.11848692502919884,,0.17376879712195398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,2019-10-16,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.26035246330028444,-0.03433745074872594,,,0.35512001041485625,0.36725482017053174,0.0401111670920759,0.040290868182887435,0.2457828843995502,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.272200245315999,,-0.1271668389486913,,,0.11969454684366283,,,,0.3456716249341465,0.4340356488722017,0.13599036487856958,0.02931672346287648,0.20099892721057425,-0.07149113137416671,,,,0.11848692502919884,,0.17376879712195398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,2019-10-17,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,3.61687876758205,3.61687876758205,,,,,3.61687876758205,,3.61687876758205,,,,,3.61687876758205,,3.61687876758205,-1.814977405900084,-2.4975347596803226,0.4693747861190919,0.37136810670318554,,,0.35512001041485625,0.36725482017053174,0.33072515688626747,0.040290868182887435,0.471010528677468,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.43261761841231255,,6.178800245333805e-05,,,0.1543752392045516,0.48004340617406716,,,0.3456716249341465,0.4340356488722017,0.17934950755925563,0.02931672346287648,0.23379446274409613,-0.07149113137416671,,,,0.15519207037788982,,0.23495430503745332,,,2.0,2.0,,,,,2.0,,2.0,,,,,2.0,,2.0,,,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,1.0
1171,2019-10-18,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.4693747861190919,0.37136810670318554,,,0.35512001041485625,0.36725482017053174,0.33072515688626747,0.040290868182887435,0.471010528677468,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.43261761841231255,,6.178800245333805e-05,,,0.1543752392045516,0.48004340617406716,,,0.3456716249341465,0.4340356488722017,0.17934950755925563,0.02931672346287648,0.23379446274409613,-0.07149113137416671,,,,0.15519207037788982,,0.23495430503745332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,2019-10-19,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,0.485436893203883,,,,,,,,,,0.485436893203883,-1.814977405900084,-2.4975347596803226,0.4693747861190919,0.37136810670318554,,,0.35512001041485625,0.3081262206652241,0.33072515688626747,0.040290868182887435,0.471010528677468,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.43261761841231255,,-0.004700889819179219,,,0.1543752392045516,0.48004340617406716,,,0.3456716249341465,0.4294439361212839,0.17934950755925563,0.02931672346287648,0.23379446274409613,-0.07149113137416671,,,,0.15519207037788982,,0.2344697809573706,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0
1173,2019-10-20,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.4693747861190919,0.37136810670318554,,,0.35512001041485625,0.3081262206652241,0.33072515688626747,0.040290868182887435,0.471010528677468,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.43261761841231255,,-0.004700889819179219,,,0.1543752392045516,0.48004340617406716,,,0.3456716249341465,0.4294439361212839,0.17934950755925563,0.02931672346287648,0.23379446274409613,-0.07149113137416671,,,,0.15519207037788982,,0.2344697809573706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,2019-10-21,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,3.6472148541114096,3.6472148541114096,,,,,3.6472148541114096,,3.6472148541114096,,,,,3.6472148541114096,,3.6472148541114096,-1.814977405900084,-2.4975347596803226,0.6579768875988088,0.7367495675186196,,,0.35512001041485625,0.3081262206652241,0.5935144373681543,0.040290868182887435,0.6650477884532927,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.5999411684401885,,0.11153619662745795,,,0.18920951725050608,0.5537569844883682,,,0.3456716249341465,0.4294439361212839,0.22181304616849468,0.02931672346287648,0.2679147436680928,-0.07149113137416671,,,,0.19169256555555603,,0.26469677649286805,,,2.0,2.0,,,,,2.0,,2.0,,,,,2.0,,2.0,,,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,1.0
1175,2019-10-22,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.6579768875988088,0.7367495675186196,,,0.35512001041485625,0.3081262206652241,0.5935144373681543,0.040290868182887435,0.6650477884532927,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.5999411684401885,,0.11153619662745795,,,0.18920951725050608,0.5537569844883682,,,0.3456716249341465,0.4294439361212839,0.22181304616849468,0.02931672346287648,0.2679147436680928,-0.07149113137416671,,,,0.19169256555555603,,0.26469677649286805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,2019-10-23,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.6579768875988088,0.7367495675186196,,,0.35512001041485625,0.3081262206652241,0.5935144373681543,0.040290868182887435,0.6650477884532927,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.5999411684401885,,0.11153619662745795,,,0.18920951725050608,0.5537569844883682,,,0.3456716249341465,0.4294439361212839,0.22181304616849468,0.02931672346287648,0.2679147436680928,-0.07149113137416671,,,,0.19169256555555603,,0.26469677649286805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,2019-10-24,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.6579768875988088,0.7367495675186196,,,0.35512001041485625,0.3081262206652241,0.5935144373681543,0.040290868182887435,0.6650477884532927,0.2864717808447159,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.5999411684401885,,0.11153619662745795,,,0.18920951725050608,0.5537569844883682,,,0.3456716249341465,0.4294439361212839,0.22181304616849468,0.02931672346287648,0.2679147436680928,-0.07149113137416671,,,,0.19169256555555603,,0.26469677649286805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,2019-10-25,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,2.16216216216216,,,,1.63053163053163,2.16216216216216,,,2.16216216216216,,,,,,2.0292545292545277,-1.814977405900084,-2.4975347596803226,0.6579768875988088,0.8594582464304577,,,0.35512001041485625,0.6886619225419107,0.6763947084004731,0.040290868182887435,0.6650477884532927,0.4304655124871216,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.5999411684401885,,0.1747108879864166,,,0.18920951725050608,0.5781556543922286,,,0.3456716249341465,0.49455701531933494,0.24344429588550673,0.02931672346287648,0.2679147436680928,-0.01581783016586882,,,,0.19169256555555603,,0.2846114962303316,,,,2.0,,,,0.7518391080035146,2.0,,,2.0,,,,,,1.6879597770008785,,,,1.0,,,,2.0,1.0,,,1.0,,,,,,1.25
1179,2019-10-26,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.6579768875988088,0.8594582464304577,,,0.35512001041485625,0.6886619225419107,0.6763947084004731,0.040290868182887435,0.6650477884532927,0.4304655124871216,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.5999411684401885,,0.1747108879864166,,,0.18920951725050608,0.5781556543922286,,,0.3456716249341465,0.49455701531933494,0.24344429588550673,0.02931672346287648,0.2679147436680928,-0.01581783016586882,,,,0.19169256555555603,,0.2846114962303316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,2019-10-27,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.6579768875988088,0.8594582464304577,,,0.35512001041485625,0.6886619225419107,0.6763947084004731,0.040290868182887435,0.6650477884532927,0.4304655124871216,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.5999411684401885,,0.1747108879864166,,,0.18920951725050608,0.5781556543922286,,,0.3456716249341465,0.49455701531933494,0.24344429588550673,0.02931672346287648,0.2679147436680928,-0.01581783016586882,,,,0.19169256555555603,,0.2846114962303316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,2019-10-28,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.6579768875988088,0.8594582464304577,,,0.35512001041485625,0.6886619225419107,0.6763947084004731,0.040290868182887435,0.6650477884532927,0.4304655124871216,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.5999411684401885,,0.1747108879864166,,,0.18920951725050608,0.5781556543922286,,,0.3456716249341465,0.49455701531933494,0.24344429588550673,0.02931672346287648,0.2679147436680928,-0.01581783016586882,,,,0.19169256555555603,,0.2846114962303316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,2019-10-29,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,0.37174721189591103,0.37174721189591103,,,0.37174721189591103,,,,,,0.37174721189591103,-1.814977405900084,-2.4975347596803226,0.6579768875988088,0.8594582464304577,,,0.35512001041485625,0.5990286064974867,0.5571285924094075,0.040290868182887435,0.6650477884532927,0.3826227443304204,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.5999411684401885,,0.15106698701936835,,,0.18920951725050608,0.5781556543922286,,,0.3456716249341465,0.4894551272114325,0.24112008920952463,0.02931672346287648,0.2679147436680928,-0.0032760030193364075,,,,0.19169256555555603,,0.28534015483591174,,,,,,,,2.0,2.0,,,2.0,,,,,,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0
1183,2019-10-30,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,0.108342361863489,,,,,,,0.108342361863489,,,,,0.108342361863489,,0.108342361863489,-1.814977405900084,-2.4975347596803226,0.6579768875988088,0.6774425106659154,,,0.35512001041485625,0.5990286064974867,0.5571285924094075,0.040290868182887435,0.5473409820575403,0.3826227443304204,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.4834431974478018,,0.11120015928522299,,,0.18920951725050608,0.5452523536253626,,,0.3456716249341465,0.4894551272114325,0.24112008920952463,0.02931672346287648,0.25823832861536444,-0.0032760030193364075,,,,0.1918383792499832,,0.2799716229812216,,,,2.0,,,,,,,2.0,,,,,2.0,,2.0,,,,1.0,,,,,,,1.0,,,,,1.0,,1.0
1184,2019-10-31,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.6579768875988088,0.6774425106659154,,,0.35512001041485625,0.5990286064974867,0.5571285924094075,0.040290868182887435,0.5473409820575403,0.3826227443304204,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.4834431974478018,,0.11120015928522299,,,0.18920951725050608,0.5452523536253626,,,0.3456716249341465,0.4894551272114325,0.24112008920952463,0.02931672346287648,0.25823832861536444,-0.0032760030193364075,,,,0.1918383792499832,,0.2799716229812216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,2019-11-01,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,0.6069802731411229,,0.6069802731411229,,,,,,,,0.6069802731411229,-1.814977405900084,-2.4975347596803226,0.6579768875988088,0.6774425106659154,,,0.35512001041485625,0.5049860316079732,0.5571285924094075,0.09389368960527489,0.5473409820575403,0.3826227443304204,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.4834431974478018,,0.10821160880628385,,,0.18920951725050608,0.5452523536253626,,,0.3456716249341465,0.4879954990462804,0.24112008920952463,0.03685909936787905,0.25823832861536444,-0.0032760030193364075,,,,0.1918383792499832,,0.2807005841821181,,,,,,,,2.0,,2.0,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,1.0
1186,2019-11-02,BHOOY,BOOHOO GROUP PLC - UNSP ADR,Consumer Discretionary,,,,,,,,,,,,,,,,,,,-1.814977405900084,-2.4975347596803226,0.6579768875988088,0.6774425106659154,,,0.35512001041485625,0.5049860316079732,0.5571285924094075,0.09389368960527489,0.5473409820575403,0.3826227443304204,0.2561190674271593,0.3186646856901148,0.26166583937478727,0.4834431974478018,,0.10821160880628385,,,0.18920951725050608,0.5452523536253626,,,0.3456716249341465,0.4879954990462804,0.24112008920952463,0.03685909936787905,0.25823832861536444,-0.0032760030193364075,,,,0.1918383792499832,,0.2807005841821181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
